26.5062118689 , 84.5232567807
25.3167435461 , 87.2536988214
26.6471720859 , 84.4489383159
25.6328977966 , 87.7842010806
25.3979430516 , 87.5101285968
25.8606231893 , 85.1185236664
26.4370326633 , 84.6748810321
25.3044685198 , 86.5966599907
25.415101608 , 85.8712903012
24.7803904035 , 84.0784242084
26.4924321216 , 84.5616055611
25.2694152731 , 86.7429191972
25.6834695092 , 84.9586642821
25.6278815424 , 85.2669871356
25.4584131704 , 87.4038361144
26.4007382113 , 86.7707374467
25.2569708824 , 86.6069987554
25.6956286494 , 84.7351305747
25.70001386 , 84.8785112074
26.9543795776 , 84.1812252219
25.7333089473 , 85.0117343431
26.0846740373 , 86.4842693033
26.0372000086 , 86.4476562371
25.5863271761 , 85.2542362575
25.292407452 , 87.109286424
25.4693757527 , 85.5162165663
25.3463155659 , 86.0026076628
26.5481793724 , 84.4858910948
26.4174969883 , 87.7757480836
26.4235329265 , 87.7743515728
26.4288255713 , 87.7775855594
26.4343848387 , 87.7837080751
26.4200911538 , 87.7822119636
26.4239223679 , 87.78854887
26.4308355676 , 87.7710010039
26.4178544812 , 87.7791112214
26.4189705866 , 87.7837215182
26.4187089487 , 87.7796248769
26.4155713856 , 87.7771222685
26.4196427299 , 87.7782403764
26.4227902929 , 87.7681519284
26.4215154851 , 87.7875675839
26.4314852544 , 87.7721369461
26.4269931642 , 87.780179872
26.4268809602 , 87.7887985985
26.4200946801 , 87.775404568
26.4325002255 , 87.7806311571
26.4175744159 , 87.7818380368
26.4289329545 , 87.7707036171
26.428250125 , 87.7792769941
26.4272549972 , 87.7744092057
26.4146418347 , 87.7771739318
26.4161360316 , 87.7761359163
26.4287380985 , 87.7767231608
26.4249591655 , 87.7767655137
26.4193513405 , 87.7818319667
26.4273516075 , 87.782712703
26.4247576823 , 87.7897729798
26.0015393625 , 87.7480123762
25.9833910878 , 87.7510243993
26.0092574775 , 87.7419110865
26.0006777438 , 87.7494694056
25.9890525226 , 87.7526441269
25.9946153431 , 87.7566309979
26.0123952962 , 87.755261464
26.0051213892 , 87.7407511985
25.9987437571 , 87.7634278854
25.9941159505 , 87.7521161209
25.9929363409 , 87.7498162686
26.0003819739 , 87.7574533567
26.0116316632 , 87.7530015134
26.0115139805 , 87.7427947919
25.9919070866 , 87.7621541448
26.0078013942 , 87.746509201
26.0114364291 , 87.7581401013
25.9865010634 , 87.7481088997
25.9963102217 , 87.7610313837
25.9895773696 , 87.7651401116
25.9872000214 , 87.7579035389
25.9828562481 , 87.7567069795
25.9820702956 , 87.751757298
25.9840924098 , 87.7483439711
26.0001253958 , 87.7542414597
25.9927270867 , 87.7480593926
25.9902992676 , 87.7652322164
26.0086222546 , 87.7584162483
25.9861501869 , 87.7510948419
25.984878641 , 87.7481276503
25.4324136265 , 87.7398057495
25.4317799471 , 87.7373296422
25.4256288875 , 87.7378294624
25.4305850038 , 87.7354239518
25.4341260053 , 87.7358675304
25.4236771896 , 87.7289289338
25.4423029728 , 87.7365576563
25.442877155 , 87.7343764783
25.4368924346 , 87.7393621376
25.4375629605 , 87.7363759211
25.4244907059 , 87.7264226376
25.4340198505 , 87.7191370627
25.4303404095 , 87.7221850052
25.431862459 , 87.7299326832
25.4214172526 , 87.7265936262
25.4333774218 , 87.7272514401
25.4249504861 , 87.7209865884
25.432545537 , 87.7424899668
25.4280730289 , 87.723033337
25.4283555249 , 87.7288186672
25.4197710033 , 87.7259388453
25.4339261765 , 87.7251496453
25.4337199895 , 87.735676513
25.424641422 , 87.7382199829
25.4318209051 , 87.7218964102
25.4345500503 , 87.7425026279
25.4264619253 , 87.734213573
25.4318153823 , 87.7431628944
25.4378686392 , 87.7349342753
25.4319834541 , 87.7424850057
25.5253465271 , 87.7184981678
25.508613502 , 87.7131979644
25.5269860351 , 87.7061785718
25.5124472848 , 87.6991389558
25.5327398638 , 87.7076290413
25.515271251 , 87.7020910665
25.5192165696 , 87.7157807475
25.5136492531 , 87.7147014409
25.5252297174 , 87.7004797418
25.5005161297 , 87.7003276322
25.5082832752 , 87.7057021923
25.5173333125 , 87.7188057658
25.525052124 , 87.7060210897
25.5317402432 , 87.7010032951
25.5099731593 , 87.7188662257
25.5234230022 , 87.6970567375
25.5348658395 , 87.7080669628
25.5003726926 , 87.7018284853
25.5305123175 , 87.7032577532
25.5272634369 , 87.7033790349
25.526430375 , 87.7058486118
25.5080303911 , 87.6950425491
25.5261583481 , 87.7080262638
25.5048705812 , 87.7152320655
25.5267028421 , 87.7142428681
25.5156465695 , 87.7022622363
25.5199047835 , 87.7229141252
25.5146221962 , 87.712841434
25.5229492825 , 87.7194828181
25.4994198649 , 87.7078056633
26.0878221349 , 87.7069153289
26.0780597078 , 87.7112310043
26.0941467929 , 87.7115430688
26.0814900306 , 87.7169706027
26.074769758 , 87.7191014396
26.0994174728 , 87.6999439451
26.0963563991 , 87.7206548708
26.0902769177 , 87.7037739093
26.0747100413 , 87.7212079551
26.0847642207 , 87.7140687355
26.0808983934 , 87.7213949418
26.0871517953 , 87.6996119304
26.0867962878 , 87.722629995
26.0998008985 , 87.7025823015
26.0828693943 , 87.7131680724
26.0908287523 , 87.7042228492
26.0950352658 , 87.7235479571
26.0909712324 , 87.7039183811
26.083856357 , 87.6990317082
26.0754051063 , 87.7098242376
26.0872338868 , 87.6901591683
26.0812071682 , 87.7146764412
26.085347213 , 87.6995558408
26.0844799207 , 87.7188480663
26.0762746457 , 87.7231230413
26.0767890486 , 87.7120704626
26.0938161171 , 87.7138357686
26.0924694686 , 87.6997760748
26.0778120953 , 87.7203035696
26.0769249439 , 87.7027839349
25.6363753278 , 87.7033621889
25.6403699883 , 87.706571749
25.6389688162 , 87.7180080312
25.6395040002 , 87.7076753916
25.6486349951 , 87.712837757
25.6404674958 , 87.7061601605
25.6364635308 , 87.7038128055
25.6442448999 , 87.7080808304
25.6350161842 , 87.7175289318
25.636367356 , 87.7125747992
25.635537416 , 87.7199807422
25.6301855363 , 87.7029117047
25.6475253512 , 87.716631015
25.6389101447 , 87.7060771599
25.6314953086 , 87.7175975572
25.6459552477 , 87.7046344702
25.6422520391 , 87.7216030795
25.6346736752 , 87.7125246482
25.6440575034 , 87.7182095455
25.6337743581 , 87.7201824141
25.642370354 , 87.7225462782
25.6366246867 , 87.7166432804
25.6291960401 , 87.7023157978
25.6365459257 , 87.7035219287
25.6465639235 , 87.7143019071
25.630601432 , 87.7019477513
25.6442579527 , 87.7027125171
25.6336332945 , 87.7118946293
25.6402193047 , 87.7173264454
25.627243047 , 87.708657092
26.1747056481 , 87.6920769904
26.169597506 , 87.6935935999
26.16752903 , 87.7111842172
26.1847013267 , 87.6907657311
26.171783755 , 87.6986054371
26.1632406595 , 87.6976470643
26.1610937211 , 87.7167098162
26.1700267374 , 87.6913228157
26.1638589173 , 87.693422053
26.168550947 , 87.7082442543
26.177440288 , 87.7007486099
26.1810110518 , 87.6969479378
26.1650189528 , 87.7035664774
26.1724453368 , 87.7131757402
26.1687326133 , 87.6856474305
26.1754775154 , 87.6839586786
26.1725390419 , 87.715072389
26.1663743265 , 87.6991743465
26.1692304449 , 87.6952156686
26.1636217198 , 87.6935744063
26.1721577344 , 87.6829806495
26.1667216631 , 87.708555508
26.1662983931 , 87.7118261789
26.1698181664 , 87.6996449055
26.1789614537 , 87.6924905531
26.1588644686 , 87.7063167687
26.1720577544 , 87.7096704496
26.1749026703 , 87.7114609357
26.1694019891 , 87.7032095781
26.1719215876 , 87.6977280306
25.3647293465 , 87.6974961039
25.3798634948 , 87.6976289918
25.3844899499 , 87.703275932
25.3722702823 , 87.7067418124
25.3850704827 , 87.6906597411
25.3704575921 , 87.7061846507
25.3891123291 , 87.6960271283
25.3689741526 , 87.6838871973
25.3877421265 , 87.6958941018
25.3618226871 , 87.6928734464
25.383273256 , 87.7001140905
25.3812327342 , 87.6911656996
25.3719266039 , 87.690462521
25.3845852255 , 87.7031478897
25.3820016468 , 87.686761238
25.3736413691 , 87.6881418243
25.3845967821 , 87.6910427358
25.3789122896 , 87.7042843761
25.3842917652 , 87.6925709555
25.3806724339 , 87.6977260357
25.3684731175 , 87.6807397891
25.3651685088 , 87.6939490446
25.3665984012 , 87.7010603349
25.3867846884 , 87.6979381763
25.3792758227 , 87.699020415
25.3752419395 , 87.7076155828
25.376452137 , 87.7057484716
25.3720513301 , 87.7035834473
25.3869256665 , 87.6945107783
25.3726041556 , 87.6883922723
25.6647009594 , 87.6938120581
25.6623677245 , 87.6770151359
25.6597407404 , 87.6984016443
25.6587388927 , 87.6848420038
25.6615194396 , 87.683050474
25.6513223868 , 87.6942807144
25.6664138595 , 87.6920127284
25.6708515785 , 87.6863572817
25.6661215348 , 87.6816282959
25.6536347866 , 87.6842203543
25.6634551819 , 87.6926488586
25.6622589409 , 87.6952973418
25.6552759057 , 87.678883125
25.6584854471 , 87.6966296741
25.6626682684 , 87.6817654345
25.656972151 , 87.6838214093
25.6598363581 , 87.6759866243
25.6625735851 , 87.6915350734
25.6581732428 , 87.6824701428
25.6509071946 , 87.6821469891
25.6636269731 , 87.6929652752
25.6499526154 , 87.6916990452
25.6506800468 , 87.6941253615
25.658274785 , 87.6985582251
25.654615545 , 87.6977278616
25.6682928473 , 87.6846635793
25.6530014156 , 87.6845287428
25.6611518873 , 87.6735894643
25.65145635 , 87.686996462
25.6646217259 , 87.6944888711
25.6886800962 , 87.6805760543
25.6838874397 , 87.669880756
25.6770150193 , 87.6714293284
25.6881586272 , 87.6707364473
25.6842414471 , 87.6689518292
25.6874522023 , 87.6722472285
25.6771658488 , 87.6768118777
25.6820708986 , 87.6848851282
25.6764394502 , 87.6731542256
25.6852389824 , 87.6815245113
25.6847586681 , 87.6722694215
25.6804062388 , 87.6679700394
25.6833109386 , 87.679418168
25.6884438904 , 87.6636176829
25.6977587985 , 87.6734336399
25.6804378766 , 87.6808583295
25.6926572657 , 87.6817977512
25.6784771167 , 87.6747084239
25.6822267629 , 87.6805449302
25.6830085342 , 87.664531307
25.687716173 , 87.6761375344
25.6821068899 , 87.6794887457
25.693925821 , 87.6794990638
25.6922530271 , 87.6798919072
25.6901993438 , 87.6844519831
25.6861408339 , 87.6765095506
25.6904796312 , 87.6705298731
25.6883951817 , 87.6823571589
25.680275668 , 87.6756881539
25.6797256819 , 87.673523537
25.3576716717 , 87.6585088455
25.3533299304 , 87.6659423805
25.3577137917 , 87.6595829297
25.3579082724 , 87.6594346696
25.3671880511 , 87.6699343744
25.3614714687 , 87.6637999545
25.3529532697 , 87.6771440529
25.3632350741 , 87.6746742699
25.3592584015 , 87.6609508702
25.3529783403 , 87.6742317045
25.3607634768 , 87.6552772517
25.3621041933 , 87.658454937
25.359676269 , 87.6801562097
25.3543446848 , 87.6799672558
25.3619904821 , 87.6704047772
25.3541139746 , 87.6671185491
25.3596035703 , 87.6768977682
25.3519545434 , 87.6761810741
25.3630726572 , 87.6712391866
25.3622048627 , 87.663734415
25.3512346786 , 87.6698019013
25.3512117876 , 87.6647045387
25.3606317802 , 87.6573046312
25.3515338135 , 87.6616434509
25.3668041735 , 87.6657198752
25.3680522915 , 87.6704890007
25.3642767896 , 87.6770484106
25.3585356156 , 87.657009255
25.3655528211 , 87.664268759
25.3631619657 , 87.6614342393
25.7216169872 , 87.6512712849
25.7206600734 , 87.6577597314
25.7246267051 , 87.6548154092
25.7284357819 , 87.6592904768
25.7276475745 , 87.6418453101
25.731151134 , 87.6534749028
25.7292213109 , 87.6572571009
25.7202064536 , 87.6581885367
25.7247782023 , 87.6559126136
25.7208378378 , 87.6598967926
25.7130170811 , 87.6517063945
25.7302454984 , 87.6463350684
25.7180398546 , 87.6499469693
25.7283245554 , 87.654485768
25.7184402134 , 87.6600102489
25.7304160195 , 87.6594100462
25.7246349441 , 87.6510360497
25.7248422778 , 87.6505666645
25.7220164679 , 87.6400324763
25.7344259366 , 87.6492819773
25.7292502932 , 87.6611264632
25.7291347953 , 87.651979774
25.73171189 , 87.6461712036
25.7262024888 , 87.652110519
25.7165385466 , 87.6560201529
25.7150246633 , 87.6459799293
25.7232617193 , 87.6561023446
25.7273500469 , 87.6423007223
25.7273842189 , 87.6422258057
25.7180111277 , 87.6524283416
25.6873467541 , 87.653141508
25.6947048093 , 87.6477362312
25.6948011459 , 87.6400089311
25.6777143788 , 87.6475695514
25.6950405608 , 87.644443642
25.6765674481 , 87.6492933211
25.6793639733 , 87.6460332615
25.6782437189 , 87.6519779348
25.695736303 , 87.6449142785
25.6823313953 , 87.6389782124
25.6814808881 , 87.647889266
25.6806557492 , 87.6412610169
25.6851752709 , 87.6546669936
25.6887020228 , 87.6533838723
25.6890815988 , 87.6346566238
25.6829943806 , 87.6397309516
25.6890171438 , 87.6430621168
25.6889046879 , 87.6436352632
25.6871038415 , 87.6367426829
25.6851023439 , 87.6484511979
25.6886620541 , 87.6491807967
25.6796915471 , 87.6519701952
25.6852225384 , 87.6417286672
25.6789832023 , 87.6364355643
25.6899067714 , 87.6385864657
25.6855255844 , 87.6518200217
25.6771429173 , 87.6442237175
25.6895115433 , 87.6450864555
25.6948253587 , 87.6462488271
25.6820871247 , 87.6442474458
25.7637236559 , 87.6430817601
25.7511821261 , 87.6241394743
25.7633860119 , 87.6435927746
25.7679230951 , 87.6288576328
25.7659197035 , 87.6456325711
25.7636601708 , 87.6200198018
25.7738453446 , 87.6359299071
25.7595949454 , 87.6201627043
25.7472061548 , 87.6321016939
25.7599997539 , 87.6212343493
25.7524478714 , 87.6240970666
25.7664532751 , 87.6267540981
25.7596789209 , 87.6209543866
25.7519658711 , 87.6382851264
25.7720164852 , 87.6306263348
25.762602271 , 87.6284696028
25.7498747082 , 87.628557998
25.762272753 , 87.6215692961
25.7691038465 , 87.6279840342
25.7703279323 , 87.6428086554
25.7481287589 , 87.6271054064
25.749748719 , 87.6359850627
25.7530479438 , 87.6276287971
25.7518901318 , 87.6284685483
25.752817922 , 87.6318790062
25.7600794806 , 87.6356667776
25.7482389672 , 87.6361898215
25.7566003204 , 87.6292688981
25.7522219869 , 87.6155796102
25.7631753123 , 87.6363356106
25.5590253474 , 87.6390565387
25.5636191351 , 87.628854305
25.5765365388 , 87.6366909605
25.5721369014 , 87.6263296744
25.5715742268 , 87.6301630007
25.5656434006 , 87.6378433167
25.5619103103 , 87.6312728966
25.5714552594 , 87.6343662508
25.5739887405 , 87.63706334
25.5673513961 , 87.6428874103
25.5638972679 , 87.6303278922
25.5619309735 , 87.6335100333
25.5565292559 , 87.6340812383
25.5639072511 , 87.6312528916
25.5750244837 , 87.6360773483
25.557670972 , 87.6348996982
25.5743726363 , 87.6313365665
25.5740065107 , 87.6319546292
25.567122539 , 87.6435361033
25.5643652601 , 87.6381661072
25.5779998931 , 87.6314389038
25.5731768252 , 87.6271362797
25.5708145057 , 87.6279030815
25.573672549 , 87.6407762799
25.5685024026 , 87.6336017353
25.575320857 , 87.6360556726
25.5757738056 , 87.6386013999
25.5632876106 , 87.6381038704
25.5628974864 , 87.6418814646
25.5712630117 , 87.6438599262
25.7917420987 , 87.6180811349
25.7760080065 , 87.6079940525
25.7834398218 , 87.5985647911
25.7766427811 , 87.6181428352
25.7888654925 , 87.6064878763
25.7833267054 , 87.6110285136
25.7898352928 , 87.6081330088
25.789687382 , 87.6005857556
25.7812588478 , 87.6219954306
25.7821437541 , 87.5989834584
25.78380591 , 87.6113688602
25.7818946631 , 87.6065039126
25.7822418791 , 87.6219050325
25.7837324218 , 87.6058466973
25.784257446 , 87.6092655297
25.7788922923 , 87.6076133645
25.7912136605 , 87.6034633173
25.783607161 , 87.6157088705
25.7904783933 , 87.6148170123
25.7842248174 , 87.6013499371
25.7805510104 , 87.6232649747
25.7865958565 , 87.6172554167
25.7822920052 , 87.6185755956
25.7925211511 , 87.6182144033
25.7835238808 , 87.6116739292
25.7876892938 , 87.6046664364
25.7821300403 , 87.6007642612
25.7889565265 , 87.6027766255
25.7870991078 , 87.6055767257
25.7881778588 , 87.612931535
25.8192564888 , 87.5647905673
25.811694145 , 87.5839062953
25.8202343061 , 87.5659776524
25.8206473285 , 87.58656176
25.8176091285 , 87.580353998
25.8165331097 , 87.5727672473
25.8151270107 , 87.5851480052
25.809880385 , 87.5735336469
25.8126217221 , 87.5777409162
25.817872694 , 87.5875288981
25.8088611007 , 87.5717626106
25.8084488934 , 87.5726961602
25.8196666356 , 87.5863868384
25.8206663614 , 87.5730566092
25.8201454082 , 87.5796805856
25.825521017 , 87.5855927426
25.8156416217 , 87.5679697265
25.8113368251 , 87.5792712209
25.828001405 , 87.5773461573
25.8258371865 , 87.5673052257
25.8245141802 , 87.5684430728
25.8116178613 , 87.5675448111
25.8106638613 , 87.5719587489
25.8119184958 , 87.5695140187
25.8157808588 , 87.5706675394
25.8276748004 , 87.5724785125
25.8213743396 , 87.5703653074
25.8264270172 , 87.5795927426
25.8132059692 , 87.5774642861
25.8275678494 , 87.5804306071
25.4515260972 , 87.5651511162
25.4488473349 , 87.5589528905
25.4492636743 , 87.5597914066
25.4395898812 , 87.5576015106
25.4402777783 , 87.5692744926
25.4374860821 , 87.5743719617
25.4555872723 , 87.5639868274
25.4387093604 , 87.5740914967
25.4463369567 , 87.565281858
25.4430584529 , 87.568906877
25.4521124517 , 87.5700742512
25.4542434699 , 87.5669023392
25.4455544118 , 87.5662752993
25.4453755858 , 87.5568396441
25.4413985563 , 87.5666442361
25.4516547051 , 87.567578437
25.4443265418 , 87.554943223
25.4508342604 , 87.5744313712
25.4495404494 , 87.5614527118
25.4521680556 , 87.5730720594
25.4369925267 , 87.5714876668
25.4465692064 , 87.5630646076
25.4508415577 , 87.5753528295
25.4344711269 , 87.5712881926
25.4395913383 , 87.5709709038
25.4401651976 , 87.5669258472
25.4377274827 , 87.5753528992
25.4413374996 , 87.5553426063
25.4466651043 , 87.563855009
25.4537128828 , 87.5550082409
25.3537210583 , 87.5455867734
25.3455847009 , 87.5452672356
25.3679939457 , 87.5281612136
25.3487938488 , 87.556903018
25.3488418418 , 87.5518627857
25.3418685137 , 87.537262856
25.3470277419 , 87.5356741186
25.3419145931 , 87.5454022916
25.3589431475 , 87.5402743765
25.3544458371 , 87.5205776807
25.3571493303 , 87.5330765025
25.3374993288 , 87.5402681327
25.3637996222 , 87.5215659241
25.3477453895 , 87.5499926273
25.3635322991 , 87.5242474849
25.3423195681 , 87.5595143648
25.3449074762 , 87.5481859551
25.3571201357 , 87.527480502
25.3453947996 , 87.5599616326
25.3570224293 , 87.5482530876
25.3672427421 , 87.5234623039
25.3480598489 , 87.5545704594
25.3427283092 , 87.5381003715
25.3705148195 , 87.52938363
25.3632360887 , 87.5267439254
25.3434798574 , 87.54160722
25.350692985 , 87.5318097361
25.3542234408 , 87.5563219426
25.3711200297 , 87.5253135295
25.3588414121 , 87.5521316991
25.6579373399 , 87.5475909164
25.6677897603 , 87.5593099223
25.6682277976 , 87.5530485054
25.6731970946 , 87.5447280336
25.6629216294 , 87.5452831023
25.660499942 , 87.5534878351
25.6617075701 , 87.5406135881
25.6656070949 , 87.5578338947
25.6582147702 , 87.5459408244
25.6526174649 , 87.5490162868
25.6533709717 , 87.538565245
25.6766250968 , 87.5478905675
25.6484767214 , 87.544658035
25.6670968411 , 87.5592372697
25.6488889489 , 87.5462574394
25.6499537059 , 87.5419685799
25.6564937288 , 87.5427982227
25.6623928734 , 87.5511836187
25.6540978994 , 87.5469547572
25.6722202929 , 87.5546159406
25.6481332381 , 87.5432909152
25.6664354909 , 87.5419686043
25.6742537662 , 87.5495605482
25.6728705274 , 87.5576742994
25.6675136002 , 87.5389676532
25.6532218705 , 87.5420110226
25.6598405576 , 87.5422939033
25.6578226152 , 87.5560477312
25.6747475674 , 87.5464606853
25.6678569661 , 87.5597820296
25.4591215061 , 87.5360699858
25.4580471536 , 87.5376995891
25.4670023022 , 87.53129026
25.4569228224 , 87.5302009296
25.4561843575 , 87.5266565901
25.471949422 , 87.5286927419
25.4658615396 , 87.5366496494
25.4546369112 , 87.5350857024
25.4611051023 , 87.5225755138
25.46295072 , 87.5286110117
25.4537904444 , 87.5389978208
25.4626944115 , 87.5379182846
25.4695529663 , 87.5352321081
25.4660438952 , 87.5290479071
25.4534663086 , 87.5209577877
25.4417326388 , 87.5296542733
25.4424253193 , 87.5376144287
25.4538785423 , 87.523306324
25.4713517901 , 87.5235947025
25.4683129104 , 87.5192894575
25.4473953505 , 87.5299279653
25.4643494527 , 87.5277567203
25.4613916213 , 87.5270374151
25.4505891143 , 87.5240111047
25.44801633 , 87.5280010067
25.4540138378 , 87.5256454981
25.4599621573 , 87.5186198036
25.459701723 , 87.52992976
25.4585873479 , 87.5370353397
25.448209109 , 87.5306541521
25.3185511463 , 87.5116135226
25.3310685828 , 87.5150142385
25.3303522816 , 87.515501338
25.3168820982 , 87.4979013078
25.32719613 , 87.5180385995
25.3134142757 , 87.5082271771
25.3346552031 , 87.5017269208
25.3349615975 , 87.4964216415
25.319528224 , 87.5012816335
25.3199821716 , 87.5035909267
25.3241927817 , 87.5140474776
25.3230479046 , 87.4904506543
25.3348876144 , 87.4925680838
25.3258621543 , 87.5172877494
25.3203492235 , 87.4973491
25.3189178923 , 87.5120165165
25.3190950215 , 87.4991792551
25.3217129031 , 87.515882915
25.3201113965 , 87.5036810834
25.3178831999 , 87.4923049037
25.331529073 , 87.513045342
25.3333363494 , 87.5023602423
25.3320428268 , 87.4907144431
25.3335288885 , 87.5073579909
25.3124965399 , 87.5122539621
25.3221809904 , 87.5039068539
25.325218936 , 87.4958631359
25.3240484208 , 87.4970216404
25.33434422 , 87.5059337777
25.3140985604 , 87.5014177256
25.5348458883 , 87.4849028777
25.5251490646 , 87.5035633175
25.5290153713 , 87.5009945052
25.5373426085 , 87.4878314022
25.5346888779 , 87.5009537127
25.5261504638 , 87.4752065035
25.5234924018 , 87.5044235485
25.5248498075 , 87.4940141036
25.5310586531 , 87.4977439862
25.5252713845 , 87.496325655
25.5241569246 , 87.5064927584
25.5262602271 , 87.4890926314
25.5294432683 , 87.5109564036
25.5212742972 , 87.490008467
25.5253971986 , 87.5032586269
25.5232931816 , 87.5067338939
25.5272195152 , 87.4993195148
25.5386818968 , 87.5058949852
25.5221550742 , 87.4856079243
25.5240111941 , 87.4984871727
25.5356613988 , 87.5109896651
25.5259054085 , 87.5075913571
25.5211399018 , 87.4935793671
25.5336913871 , 87.4900258478
25.5249122221 , 87.5094984134
25.5237112626 , 87.484347148
25.5336426483 , 87.4760704954
25.5333036737 , 87.4911580006
25.5229389623 , 87.4956514471
25.5245506119 , 87.4997852962
25.3288890693 , 87.4619077745
25.3368574699 , 87.4662906497
25.3347216864 , 87.4762978485
25.3295851652 , 87.4745204209
25.3292612264 , 87.4713753009
25.3315992762 , 87.4602015198
25.3217166201 , 87.4690123551
25.3311162926 , 87.4783861985
25.3297842981 , 87.4752754638
25.3307183564 , 87.4584511317
25.3245650315 , 87.4660787943
25.3328845532 , 87.4615611367
25.3267161135 , 87.4694684982
25.3349562048 , 87.473115532
25.3394978965 , 87.4603697066
25.3398697123 , 87.4596513582
25.3325185014 , 87.4593887948
25.3350230796 , 87.472104286
25.3368192746 , 87.4690532128
25.3372371151 , 87.4745093369
25.3377204518 , 87.468839054
25.3316088088 , 87.4733218956
25.3387823819 , 87.4688448978
25.3412605707 , 87.4654373812
25.3253709604 , 87.4758405586
25.3279052738 , 87.4601896709
25.3362069012 , 87.472428923
25.3236447875 , 87.4785946184
25.3399638214 , 87.470855385
25.3401864452 , 87.459773673
25.7191838086 , 87.4302120272
25.6977189732 , 87.4144673868
25.6983471018 , 87.4208103914
25.6974807598 , 87.4258374423
25.7080844518 , 87.4338757152
25.7011603757 , 87.4256656511
25.7075212856 , 87.4258036524
25.7140100703 , 87.4299625944
25.7150115045 , 87.4236296193
25.7116351558 , 87.4235895303
25.6991392398 , 87.4149239688
25.7059368451 , 87.427579562
25.6980161439 , 87.4147106855
25.7090007907 , 87.4172313492
25.7137798696 , 87.4323695525
25.7158087681 , 87.4286702549
25.7101792652 , 87.4255382817
25.6983612392 , 87.4206975541
25.7027208232 , 87.4304784074
25.7083938817 , 87.4321830233
25.7176196943 , 87.4238332484
25.7187738333 , 87.4258991744
25.7142335802 , 87.4327180616
25.7148037715 , 87.4216223738
25.692508559 , 87.422404326
25.6969217173 , 87.4221491476
25.7058182159 , 87.4334788689
25.7142406513 , 87.4145320365
25.7075176213 , 87.4228013348
25.7092812587 , 87.4140312974
25.4598054927 , 87.4227697238
25.4807664041 , 87.4138145984
25.4706995788 , 87.4093942241
25.4664444486 , 87.4306873814
25.4614808332 , 87.4278863962
25.4812146365 , 87.4194731904
25.4727766353 , 87.4086467193
25.4746432074 , 87.4161689929
25.4767633407 , 87.4238508231
25.4604451901 , 87.4146099123
25.4782006198 , 87.4239972772
25.4722564777 , 87.4256477039
25.4719570537 , 87.424643953
25.4743685865 , 87.4271673066
25.4692182128 , 87.4299126816
