created-at,username,text,geo-loc,place-bbox,usr-loc,extr-places,extr-latlon
2017-08-18 21:24:02,Ahmedlateef47,"RT @BadruddinAjmal: Visiting the Flood affected areas of South Salmara LAC. Relief materials are also being distributed.
#AssamFloods https…",,,"Riyadh, Kingdom of Saudi Arabi",RT| Flood| South Salmara| Relief,"[37.2923509, -78.73277999999999][25.8752806, 90.00918089999999][35.6519187, -91.7246856]"
2017-08-18 21:23:59,lucindasmith203,RT @ImranHSarker: More than 3 millions people under water in Bangladesh. I am being attacked by rulers for raising voice for flood victims.…,,,,RT| Bangladesh,"[23.684994, 90.356331]"
2017-08-18 21:23:52,odessafrazier13,RT @ImranHSarker: More than 3 millions people under water in Bangladesh. I am being attacked by rulers for raising voice for flood victims.…,,,,RT| Bangladesh,"[23.684994, 90.356331]"
2017-08-18 21:23:51,ElenaIvanova59,RT @Chellaney: A 2014 pact obligates China to sell India flood-related hydrological data from May 15 to Oct. 15 every year. But in 2017 no…,,,,RT| China| India,"[35.86166, 104.195397][20.593684, 78.96288]"
2017-08-18 21:23:39,GolPuri,"RT @GuruOneTruth: RigVed showers praises on Saraswati in 45 of its hyms,3 wholly dedicated to her,name appears 72 times.
Embodying flood of…",,,भारत गणराज्य Bhārat Gaṇarājya,RT,
2017-08-18 21:22:28,simonemcadams91,RT @ImranHSarker: More than 3 millions people under water in Bangladesh. I am being attacked by rulers for raising voice for flood victims.…,,,,RT| Bangladesh,"[23.684994, 90.356331]"
2017-08-18 21:22:11,milagrogandy161,RT @ImranHSarker: More than 3 millions people under water in Bangladesh. I am being attacked by rulers for raising voice for flood victims.…,,,,RT| Bangladesh,"[23.684994, 90.356331]"
2017-08-18 21:21:51,vqkzbmghpliv204,RT @ImranHSarker: More than 3 millions people under water in Bangladesh. I am being attacked by rulers for raising voice for flood victims.…,,,,RT| Bangladesh,"[23.684994, 90.356331]"
2017-08-18 21:21:42,langdeeds2970,RT @ImranHSarker: More than 3 millions people under water in Bangladesh. I am being attacked by rulers for raising voice for flood victims.…,,,,RT| Bangladesh,"[23.684994, 90.356331]"
2017-08-18 21:21:27,OleviaDeloise,RT @ImranHSarker: More than 3 millions people under water in Bangladesh. I am being attacked by rulers for raising voice for flood victims.…,,,,RT| Bangladesh,"[23.684994, 90.356331]"
2017-08-18 21:21:21,chinlean2338,RT @ImranHSarker: More than 3 millions people under water in Bangladesh. I am being attacked by rulers for raising voice for flood victims.…,,,,RT| Bangladesh,"[23.684994, 90.356331]"
2017-08-18 21:21:20,qjebgnrxy1372,RT @ImranHSarker: More than 3 millions people under water in Bangladesh. I am being attacked by rulers for raising voice for flood victims.…,,,,RT| Bangladesh,"[23.684994, 90.356331]"
2017-08-18 21:20:59,ildawenzl2107,RT @ImranHSarker: More than 3 millions people under water in Bangladesh. I am being attacked by rulers for raising voice for flood victims.…,,,,RT| Bangladesh,"[23.684994, 90.356331]"
2017-08-18 21:20:33,sanjaysumantera,@yadavtejashwi @laluprasadrjd RJD is only concerned abt Scam not about the existing flood and care in Bihar. This s… https://t.co/rrUXXRF2NK,,,New Delhi,RJD| Bihar,"[32.5847726, -116.9336693][25.0960742, 85.31311939999999]"
2017-08-18 21:20:05,VishvaTimes,"#Bihar #flood toll reaches 119
https://t.co/OJKtIFNrg4 
#India https://t.co/Yxno1x6rHJ",,,India,,[]
2017-08-18 21:19:06,sitar_strings,RT @ImranHSarker: More than 3 millions people under water in Bangladesh. I am being attacked by rulers for raising voice for flood victims.…,,,Mother Earth ,RT| Bangladesh,"[23.684994, 90.356331]"
2017-08-18 21:19:00,lizabethgerbod1,RT @ImranHSarker: More than 3 millions people under water in Bangladesh. I am being attacked by rulers for raising voice for flood victims.…,,,,RT| Bangladesh,"[23.684994, 90.356331]"
2017-08-18 21:19:00,remagill1649,RT @ImranHSarker: More than 3 millions people under water in Bangladesh. I am being attacked by rulers for raising voice for flood victims.…,,,,RT| Bangladesh,"[23.684994, 90.356331]"
2017-08-18 21:18:55,ToccaraClara,RT @ImranHSarker: More than 3 millions people under water in Bangladesh. I am being attacked by rulers for raising voice for flood victims.…,,,,RT| Bangladesh,"[23.684994, 90.356331]"
2017-08-18 21:18:52,plxsrenflfgh291,RT @ImranHSarker: More than 3 millions people under water in Bangladesh. I am being attacked by rulers for raising voice for flood victims.…,,,,RT| Bangladesh,"[23.684994, 90.356331]"
2017-08-18 21:18:35,zevvvbdfwfhb221,RT @ImranHSarker: More than 3 millions people under water in Bangladesh. I am being attacked by rulers for raising voice for flood victims.…,,,,RT| Bangladesh,"[23.684994, 90.356331]"
2017-08-18 21:18:08,glindacetin2304,RT @ImranHSarker: More than 3 millions people under water in Bangladesh. I am being attacked by rulers for raising voice for flood victims.…,,,,RT| Bangladesh,"[23.684994, 90.356331]"
2017-08-18 21:17:49,MelodieGertie,RT @ImranHSarker: More than 3 millions people under water in Bangladesh. I am being attacked by rulers for raising voice for flood victims.…,,,,RT| Bangladesh,"[23.684994, 90.356331]"
2017-08-18 21:17:05,vtoizjfucg1093,RT @ImranHSarker: More than 3 millions people under water in Bangladesh. I am being attacked by rulers for raising voice for flood victims.…,,,,RT| Bangladesh,"[23.684994, 90.356331]"
2017-08-18 21:16:26,celestina_kusal,RT @ImranHSarker: More than 3 millions people under water in Bangladesh. I am being attacked by rulers for raising voice for flood victims.…,,,,RT| Bangladesh,"[23.684994, 90.356331]"
2017-08-18 21:15:54,loriann_braziel,RT @ImranHSarker: More than 3 millions people under water in Bangladesh. I am being attacked by rulers for raising voice for flood victims.…,,,,RT| Bangladesh,"[23.684994, 90.356331]"
2017-08-18 21:15:36,pearleneadams62,RT @ImranHSarker: More than 3 millions people under water in Bangladesh. I am being attacked by rulers for raising voice for flood victims.…,,,,RT| Bangladesh,"[23.684994, 90.356331]"
2017-08-18 21:15:35,_dream__seller,5 million !! Did we ever imagine that ?  A million of shares will not mitigate the issue that we are going... https://t.co/kPcMKmrFWB,,,bangladesh,,[]
