created-at,username,text,geo-loc,place-bbox,usr-loc,extr-places,extr-latlon
2017-07-25 23:08:08,thearpitkatiyar,"RT @IAF_MCC: #savinglives: IAF #MI17Chopper winches a person clinging onto an electric pole, amidst gushing flood water to safety #GujratFl…",,,भारत माता की जय,RT| MI17Chopper,"[42.3468816,-83.4542225]"
2017-07-25 23:08:04,Dasthageer99,RT @ANI_news: #WATCH: PM Modi undertook aerial survey of flood affected areas in Gujarat today https://t.co/D4JTKENt4R,,,"Andhra Pradesh, India",RT| WATCH| Gujarat,"[37.8697868,-122.300843][22.258652,71.1923805]"
2017-07-25 23:07:47,dutt_cool,"RT @PMOIndia: While reviewing the situation, I could see the Government of Gujarat responded to the flood situation quite swiftly: PM @nare…",,,melbourne,RT| Gujarat,"[22.258652,71.1923805]"
2017-07-25 23:06:48,Monika61700440,RT @softness_alert: @Gurmeetramrahim @derasachasauda Sad to hear the news of flood in Gujarat and rajasthan . Bless them guruji . @derasach…,,,Mansa punjab,#,
2017-07-25 23:06:08,beingriazshq,RT @sardesairajdeep: First rate prompt action by Centre on Gujarat floods; now Assam and other flood hit regions await. Many parts of count…,,,,RT| Centre| Assam,"[32.8374242,-96.7772491][26.2006043,92.9375739]"
2017-07-25 23:05:46,victoryvinoll,RT @PMOIndia: The Prime Minister took stock of the flood situation in parts of Gujarat. https://t.co/zuRAyxCFdY,,,*from : GENERATIONS ,RT| Gujarat,"[22.258652,71.1923805]"
2017-07-25 23:01:04,ganeshmahnar,"Floods wreck havoc in several parts of country; PM visits Gujarat, announces Rs 2 lakh for kin of those killed
https://t.co/CF0gb65ybm",,,India,Gujarat,"[22.258652,71.1923805]"
2017-07-25 23:00:31,n2r3ndr2,"RT @airnewsalerts: #Gujarat: #RSS sends 500 SwayamSewaks for relief, rescue work in #flood hit areas of #Banaskantha, #Patan &amp; #Raghanpur.…",,,"Indore,Ahmadabad,Seoni malwa",RT| RSS,"[44.9481672,-93.0884364]"
2017-07-25 22:59:23,Devarish911,RT @sardesairajdeep: First rate prompt action by Centre on Gujarat floods; now Assam and other flood hit regions await. Many parts of count…,,,,RT| Centre| Assam,"[32.8374242,-96.7772491][26.2006043,92.9375739]"
2017-07-25 22:57:36,Varunfan97,"RT @SirPareshRawal: Help who are needy in flood in Gujarat, and stay away from rumours https://t.co/iuo09dewtL",,,"Mumbai, India",RT| Gujarat,"[22.258652,71.1923805]"
2017-07-25 22:57:05,sunayanasen,"RT @ndmaindia: #Floods:Listen to radio, watch TV or read newspapers for weather updates and flood warnings. #Assam #Manipur #Mizoram #Megha…",,,"London, England",RT,
2017-07-25 22:55:30,aaronpereira88,RT @sardesairajdeep: First rate prompt action by Centre on Gujarat floods; now Assam and other flood hit regions await. Many parts of count…,,,,RT| Centre| Assam,"[32.8374242,-96.7772491][26.2006043,92.9375739]"
2017-07-25 22:55:10,vikramsaini89,RT @narendramodi: Reviewed the flood situation in parts of Gujarat. Assured all possible support from Centre to deal with this situation. h…,,,Haridwar,#,
2017-07-25 22:54:52,vikramsaini89,"RT @narendramodi: In Gujarat, I also conducted an aerial survey of flood affected areas. https://t.co/l2RgNa6AXe https://t.co/x8ofi9qOYP",,,Haridwar,RT| Gujarat,"[22.258652,71.1923805]"
2017-07-25 22:53:34,Shailav_,"RT @SirPareshRawal: Help who are needy in flood in Gujarat, and stay away from rumours https://t.co/iuo09dewtL",,,,RT| Gujarat,"[22.258652,71.1923805]"
2017-07-25 22:52:01,Amrit17881658,"RT @AakankshaInsan: @Gurmeetramrahim @derasachasauda Yes, Dr.MSG I just came to know about the people affected by flood over western India.…",,,Italy ,RT| Gurmeetramrahim,"[25.2224674, 75.837054]"
2017-07-25 22:51:02,Amrit17881658,RT @saloniradhainsa: @Gurmeetramrahim @derasachasauda This is very thoughtful of you Almighty. I too pray for well being of flood victims a…,,,Italy ,RT| Gurmeetramrahim,"[25.2224674, 75.837054]"
2017-07-25 22:50:12,ethanicwear,"1-in-100-year rainfall triggers flood, safety warnings for Churchill River in Sask. https://t.co/8wGA57sP5j https://t.co/wo46SvHCkR",,,"Surat, India",Churchill River| Sask,"[57.1602703, -101.2611055][50.44903069999999, -104.6138499]"
2017-07-25 22:49:21,Amrit17881658,RT @softness_alert: @Gurmeetramrahim @derasachasauda Sad to hear the news of flood in Gujarat and rajasthan . Bless them guruji . @derasach…,,,Italy ,#,
2017-07-25 22:48:44,varun18vijay,RT @livemint: Narendra Modi conducts aerial survey of flood hit areas in Gujarat https://t.co/w2Aniax8te,,,Hyderabad,Gujarat,"[22.258652,71.1923805]"
2017-07-25 22:46:47,varun18vijay,"RT @livemint: Flood fury continues across several states, thousands affected https://t.co/KrJaOSeHp5",,,Hyderabad,,[]
2017-07-25 22:45:52,anujbanaita,"RT @PMOIndia: While reviewing the situation, I could see the Government of Gujarat responded to the flood situation quite swiftly: PM @nare…",,,NEW DELHI,RT| Gujarat,"[22.258652,71.1923805]"
2017-07-25 22:44:42,anujbanaita,RT @PMOIndia: The Prime Minister took stock of the flood situation in parts of Gujarat. https://t.co/zuRAyxCFdY,,,NEW DELHI,RT| Gujarat,"[22.258652,71.1923805]"
2017-07-25 22:44:14,anujbanaita,RT @narendramodi: Reviewed the flood situation in parts of Gujarat. Assured all possible support from Centre to deal with this situation. h…,,,NEW DELHI,#,
2017-07-25 22:44:11,anujbanaita,"RT @narendramodi: In Gujarat, I also conducted an aerial survey of flood affected areas. https://t.co/l2RgNa6AXe https://t.co/x8ofi9qOYP",,,NEW DELHI,RT| Gujarat,"[22.258652,71.1923805]"
2017-07-25 22:43:33,tweetslyk,RT @sardesairajdeep: First rate prompt action by Centre on Gujarat floods; now Assam and other flood hit regions await. Many parts of count…,,,мυмвαι ● кυωαιт,RT| Centre| Assam,"[32.8374242,-96.7772491][26.2006043,92.9375739]"
2017-07-25 22:43:12,NischalJosh,"RT @RSS_Org: RSS Swayamsevaks are distributing food, drinking water and medicines in flood hit areas of Banaskantha, Patan &amp; Radhanpur of G…",,,भारत,RT| Banaskantha| Patan,"[24.3454739,71.7622481][23.8493246,72.1266255]"
2017-07-25 22:41:42,ravirgurjar,RT @narendramodi: Reviewed the flood situation in parts of Gujarat. Assured all possible support from Centre to deal with this situation. h…,,,"chembur , mumbai",#,
2017-07-25 22:41:07,TopiwalaBhavin,RT @narendramodi: Reviewed the flood situation in parts of Gujarat. Assured all possible support from Centre to deal with this situation. h…,,,"Surat, India",#,
2017-07-25 22:41:05,TopiwalaBhavin,"RT @narendramodi: In Gujarat, I also conducted an aerial survey of flood affected areas. https://t.co/l2RgNa6AXe https://t.co/x8ofi9qOYP",,,"Surat, India",RT| Gujarat,"[22.258652,71.1923805]"
2017-07-25 22:39:41,ravirgurjar,"RT @narendramodi: In Gujarat, I also conducted an aerial survey of flood affected areas. https://t.co/l2RgNa6AXe https://t.co/x8ofi9qOYP",,,"chembur , mumbai",RT| Gujarat,"[22.258652,71.1923805]"
2017-07-25 22:39:19,aditiagrawal312,"RT @narendramodi: In Gujarat, I also conducted an aerial survey of flood affected areas. https://t.co/l2RgNa6AXe https://t.co/x8ofi9qOYP",,,chattisgarh ,RT| Gujarat,"[22.258652,71.1923805]"
2017-07-25 22:38:37,aditiagrawal312,RT @narendramodi: Reviewed the flood situation in parts of Gujarat. Assured all possible support from Centre to deal with this situation. h…,,,chattisgarh ,#,
2017-07-25 22:37:46,n2r3ndr2,"RT @RSS_Org: RSS Swayamsevaks are distributing food, drinking water and medicines in flood hit areas of Banaskantha, Patan &amp; Radhanpur of G…",,,"Indore,Ahmadabad,Seoni malwa",RT| Banaskantha| Patan,"[24.3454739,71.7622481][23.8493246,72.1266255]"
2017-07-25 22:36:04,dgpandey,"RT @PMOIndia: While reviewing the situation, I could see the Government of Gujarat responded to the flood situation quite swiftly: PM @nare…",,,Surat,RT| Gujarat,"[22.258652,71.1923805]"
2017-07-25 22:35:08,infocenterworld,PM makes aerial survey of flood affected areas of Gujarat; reviews flood relief at a high level meeting at... https://t.co/jcmygI30pi,,,MUMBAI,PM| Gujarat,"[46.8852,-56.3159][22.258652,71.1923805]"
2017-07-25 22:34:54,infocenterworld,BREAKING NEWS SPECIAL: PM makes aerial survey of flood affected areas of ... https://t.co/ek83RHHGyT,,,MUMBAI,BREAKING,"[50.7229336, 3.1496523]"
2017-07-25 22:33:58,ParthPa07241800,"RT @narendramodi: In Gujarat, I also conducted an aerial survey of flood affected areas. https://t.co/l2RgNa6AXe https://t.co/x8ofi9qOYP",,,"Ahmedabad,India",RT| Gujarat,"[22.258652,71.1923805]"
2017-07-25 22:32:21,infocenterworld,PM makes aerial survey of flood affected areas of Gujarat; reviews flood relief at a high level meeting at... https://t.co/F7NeZiJX6E,,,MUMBAI,PM| Gujarat,"[46.8852,-56.3159][22.258652,71.1923805]"
2017-07-25 22:30:58,SayyedArif09,RT @sardesairajdeep: First rate prompt action by Centre on Gujarat floods; now Assam and other flood hit regions await. Many parts of count…,,,"Mumbai, Maharashtra",RT| Centre| Assam,"[32.8374242,-96.7772491][26.2006043,92.9375739]"
2017-07-25 22:29:10,RaiSahab20,"RT @SirPareshRawal: Help who are needy in flood in Gujarat, and stay away from rumours https://t.co/iuo09dewtL",,,"नई दिल्ली, भारत",RT| Gujarat,"[22.258652,71.1923805]"
2017-07-25 22:28:24,balajiprasad73,RT @narendramodi: Reviewed the flood situation in parts of Gujarat. Assured all possible support from Centre to deal with this situation. h…,,,"Andhra Pradesh, India",#,
2017-07-25 22:28:12,balajiprasad73,"RT @narendramodi: In Gujarat, I also conducted an aerial survey of flood affected areas. https://t.co/l2RgNa6AXe https://t.co/x8ofi9qOYP",,,"Andhra Pradesh, India",RT| Gujarat,"[22.258652,71.1923805]"
2017-07-25 22:27:35,IamAjay_27,RT @narendramodi: Reviewed the flood situation in parts of Gujarat. Assured all possible support from Centre to deal with this situation. h…,,,Australia.,#,
2017-07-25 22:26:16,PrateekaKamath,RT @PrateekaKamath: Those people who stay dormant all year but then go on vacation and flood the newsfeed with pictures! Ugh.,,,India,RT,
2017-07-25 22:25:53,balajip01497311,RT @PMOIndia: The Prime Minister took stock of the flood situation in parts of Gujarat. https://t.co/zuRAyxCFdY,,,India,RT| Gujarat,"[22.258652,71.1923805]"
2017-07-25 22:25:05,Praveenm__,"RT @ANI_news: #WATCH: IAF MI-17V5 helicopter winches a person, clinging onto electric pole amidst gushing flood waters, to safety in Gujara…",,,India,RT| WATCH,"[37.8697868,-122.300843]"
2017-07-25 22:24:18,balajip01497311,RT @narendramodi: Reviewed the flood situation in parts of Gujarat. Assured all possible support from Centre to deal with this situation. h…,,,India,#,
2017-07-25 22:23:45,fun2sshh,"RT @htTweets: PM Modi inspects flood havoc in Gujarat, announces relief funds https://t.co/BP3Wn8kNYF
@hiralddave reports https://t.co/huDW…",,,"Surat, India",RT| Gujarat,"[22.258652,71.1923805]"
2017-07-25 22:22:58,kevinmonchil989,"RT @PMOIndia: While reviewing the situation, I could see the Government of Gujarat responded to the flood situation quite swiftly: PM @nare…",,,,RT| Gujarat,"[22.258652,71.1923805]"
2017-07-25 22:22:55,DevilBleedsRed,RT @AmanWadud: 76 ppl died in Assam due to Flood. Modiji had no time then.BUT today he will make an aerial survey of flood hit areas of Guj…,,,New Delhi,RT| Assam| Flood| Modiji,"[26.2006043,92.9375739][37.2923509,-78.73278][28.6398889, 75.3867905]"
2017-07-25 22:22:54,meeraj2709,"RT @SirPareshRawal: Help who are needy in flood in Gujarat, and stay away from rumours https://t.co/iuo09dewtL",,,"Mumbai, India",RT| Gujarat,"[22.258652,71.1923805]"
2017-07-25 22:22:18,balajip01497311,"RT @narendramodi: In Gujarat, I also conducted an aerial survey of flood affected areas. https://t.co/l2RgNa6AXe https://t.co/x8ofi9qOYP",,,India,RT| Gujarat,"[22.258652,71.1923805]"
2017-07-25 22:22:11,sharibhai,"RT @narendramodi: In Gujarat, I also conducted an aerial survey of flood affected areas. https://t.co/l2RgNa6AXe https://t.co/x8ofi9qOYP",,,Durban,RT| Gujarat,"[22.258652,71.1923805]"
2017-07-25 22:22:07,Praveenm__,"RT @ANI_news: Jharkhand: Heavy rains trigger flood-like situation, disrupts normal life in Ranchi. https://t.co/oMWwYImsET",,,India,RT| Ranchi,"[23.3440997,85.309562]"
2017-07-25 22:22:02,jaspal4bharat,"RT @RSS_Org: RSS Swayamsevaks are distributing food, drinking water and medicines in flood hit areas of Banaskantha, Patan &amp; Radhanpur of G…",,,Mata Pruthvi,RT| Banaskantha| Patan,"[24.3454739,71.7622481][23.8493246,72.1266255]"
2017-07-25 22:21:36,shHarranu,"RT @SirPareshRawal: Help who are needy in flood in Gujarat, and stay away from rumours https://t.co/iuo09dewtL",,,India. ,RT| Gujarat,"[22.258652,71.1923805]"
2017-07-25 22:21:31,DyingConsciousn,RT @AmanWadud: 76 ppl died in Assam due to Flood. Modiji had no time then.BUT today he will make an aerial survey of flood hit areas of Guj…,,,Main kyon bataaon!,RT| Assam| Flood| Modiji,"[26.2006043,92.9375739][37.2923509,-78.73278][28.6398889, 75.3867905]"
2017-07-25 22:21:31,sharibhai,RT @narendramodi: Reviewed the flood situation in parts of Gujarat. Assured all possible support from Centre to deal with this situation. h…,,,Durban,#,
2017-07-25 22:21:24,Bhavin7795,"RT @PMOIndia: While reviewing the situation, I could see the Government of Gujarat responded to the flood situation quite swiftly: PM @nare…",,,Ahmedabad - Edinburgh,RT| Gujarat,"[22.258652,71.1923805]"
2017-07-25 22:21:04,About_Di,"RT @IAF_MCC: #savinglives: IAF #MI17Chopper winches a person clinging onto an electric pole, amidst gushing flood water to safety #GujratFl…",,,I❤️Sampa,RT| MI17Chopper,"[42.3468816,-83.4542225]"
2017-07-25 22:20:35,KapadiyaParesh,"RT @narendramodi: In Gujarat, I also conducted an aerial survey of flood affected areas. https://t.co/l2RgNa6AXe https://t.co/x8ofi9qOYP",,,,RT| Gujarat,"[22.258652,71.1923805]"
2017-07-25 22:20:32,17632292meena,RT @narendramodi: Reviewed the flood situation in parts of Gujarat. Assured all possible support from Centre to deal with this situation. h…,,,,#,
2017-07-25 22:20:31,KapadiyaParesh,RT @narendramodi: Reviewed the flood situation in parts of Gujarat. Assured all possible support from Centre to deal with this situation. h…,,,,#,
2017-07-25 22:20:05,KapadiyaParesh,RT @PMOIndia: The Prime Minister took stock of the flood situation in parts of Gujarat. https://t.co/zuRAyxCFdY,,,,RT| Gujarat,"[22.258652,71.1923805]"
2017-07-25 22:19:31,KapadiyaParesh,"RT @PMOIndia: While reviewing the situation, I could see the Government of Gujarat responded to the flood situation quite swiftly: PM @nare…",,,,RT| Gujarat,"[22.258652,71.1923805]"
2017-07-25 22:16:25,Telecom_Monkey,RT @Atheist_Krishna: Modi watching a Aam Aadmi suffer during aerial survey of flood. https://t.co/jaZzzaD8DR,,,Pune,RT,
2017-07-25 22:12:27,AngieCo72903242,RT @bhargabmahanta: #assam flood# pray,,,,RT,
2017-07-25 22:08:24,abhay_hyd,"RT @IAF_MCC: #savinglives: IAF #MI17Chopper winches a person clinging onto an electric pole, amidst gushing flood water to safety #GujratFl…",,,India,RT| MI17Chopper,"[42.3468816,-83.4542225]"
2017-07-25 22:06:27,Simsha061,"RT @FinancialXpress: PM #NarendraModi announces Rs 500 cr relief package for #GujaratFloods, says government acted swiftly
https://t.co/tCp…",,,"New Delhi, India",RT| GujaratFloods,"[22.965237,72.625633]"
